#! FIELDS phi psi file.free der_phi der_psi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  60
#! SET periodic_phi true
#! SET min_psi -pi
#! SET max_psi pi
#! SET nbins_psi  60
#! SET periodic_psi true
    2.513274123   -3.036872898   -1.403052310   -9.622633331    2.277831899
    2.617993878   -3.036872898   -2.740552772  -16.229872970    4.056860249
    2.722713633   -3.036872898   -4.860572215  -24.412702596    6.535405877
    2.827433388   -3.036872898   -7.862465319  -32.785617361    9.574552961
    2.932153143   -3.036872898  -11.666182874  -39.399630356   12.846050210
    3.036872898   -3.036872898  -15.992475438  -42.546196017   15.925558910

   -3.141592654   -2.932153143  -18.478789410  -39.243765246   18.564519229
   -3.036872898   -2.932153143  -22.417518803  -35.480311921   20.700405977
   -2.932153143   -2.932153143  -25.830375111  -29.396058383   22.300669036
   -2.827433388   -2.932153143  -28.528902435  -21.965432343   23.597282523
   -2.722713633   -2.932153143  -30.399301765  -13.595126343   24.753145789
   -2.617993878   -2.932153143  -31.348867956   -4.431110659   25.712155177
   -2.513274123   -2.932153143  -31.324175804    4.814892804   26.255875711
   -2.408554368   -2.932153143  -30.393412100   12.546789365   26.249543282
   -2.303834613   -2.932153143  -28.814435805   16.950149674   25.876624955
   -2.199114858   -2.932153143  -26.987654126   17.301672861   25.619405099
   -2.094395102   -2.932153143  -25.296127349   14.676381925   25.958907085
   -1.989675347   -2.932153143  -23.934341008   11.394541901   27.043079650
   -1.884955592   -2.932153143  -22.852316417    9.570718730   28.577395391
   -1.780235837   -2.932153143  -21.843295099    9.983523723   30.053613864
   -1.675516082   -2.932153143  -20.696305821   12.077482245   31.033405421
   -1.570796327   -2.932153143  -19.291988762   14.688958826   31.335436157
   -1.466076572   -2.932153143  -17.624474356   17.001859337   30.973039100
   -1.361356817   -2.932153143  -15.746576274   18.718733695   29.996922318
   -1.256637061   -2.932153143  -13.719422388   19.829080935   28.394836290
   -1.151917306   -2.932153143  -11.603395835   20.424285670   26.098081654
   -1.047197551   -2.932153143   -9.457169064   20.399585846   23.063672650
   -0.942477796   -2.932153143   -7.357574099   19.516148653   19.372591894
   -0.837758041   -2.932153143   -5.405311739   17.579041078   15.286213792
   -0.733038286   -2.932153143   -3.707779597   14.635659563   11.205065487
   -0.628318531   -2.932153143   -2.353700884   11.144166393    7.561542750
   -0.523598776   -2.932153143   -1.369911542    7.655272546    4.656461326
   -0.418879020   -2.932153143   -0.727584842    4.718547341    2.595163837
   -0.314159265   -2.932153143   -0.352406104    2.556817855    1.290100397
   -0.209439510   -2.932153143   -0.162951502    1.149933652    0.535617913
   -0.104719755   -2.932153143   -0.091956759    0.227200512    0.107080656
    0.000000000   -2.932153143   -0.109653324   -0.581210451   -0.190953801
    0.104719755   -2.932153143   -0.225591348   -1.745879495   -0.515852254
    0.209439510   -2.932153143   -0.501783706   -3.723098777   -0.995721496
    0.314159265   -2.932153143   -1.045597604   -6.887292124   -1.738834399
    0.418879020   -2.932153143   -1.986196472  -11.243645804   -2.833436901
    0.523598776   -2.932153143   -3.418345531  -16.084227283   -4.304299478
    0.628318531   -2.932153143   -5.318901169  -19.878384736   -6.075501601
    0.733038286   -2.932153143   -7.476780368  -20.684468147   -7.958449463
    0.837758041   -2.932153143   -9.494959627  -17.071070399   -9.680279966
    0.942477796   -2.932153143  -10.897258912   -9.085304012  -10.944278983
    1.047197551   -2.932153143  -11.308295681    1.423731318  -11.500043758
    1.151917306   -2.932153143  -10.614901564   11.487744341  -11.207823073
    1.256637061   -2.932153143   -9.015206096   18.368500021  -10.088206386
    1.361356817   -2.932153143   -6.927250631   20.744146644   -8.338354150
    1.466076572   -2.932153143   -4.814156526   19.047283530   -6.289108638
    1.570796327   -2.932153143   -3.023865419   14.896374040   -4.302722812
    1.675516082   -2.932153143   -1.715041323   10.129766901   -2.656683747
    1.780235837   -2.932153143   -0.877493107    6.048931414   -1.473039862
    1.884955592   -2.932153143   -0.405947737    3.171908677   -0.727279414
    1.989675347   -2.932153143   -0.174948282    1.399303855   -0.303057985
    2.094395102   -2.932153143   -0.088009797    0.311188064   -0.061019456
    2.199114858   -2.932153143   -0.099433065   -0.608800434    0.141348836
    2.303834613   -2.932153143   -0.224661483   -1.908657436    0.451331057
    2.408554368   -2.932153143   -0.535443891   -4.257926156    1.038779085
    2.513274123   -2.932153143   -1.172751379   -8.223595618    2.091800869
    2.617993878   -2.932153143   -2.327156052  -14.122314284    3.785877218
    2.722713633   -2.932153143   -4.189237080  -21.616066870    6.198096074
    2.827433388   -2.932153143   -6.871049333  -29.524393582    9.224220164
    2.932153143   -2.932153143  -10.325633174  -36.066730666   12.562758998
    3.036872898   -2.932153143  -14.318026891  -39.567623522   15.798152743

   -3.141592654   -2.827433388  -16.575228163  -36.714670796   17.727367865
   -3.036872898   -2.827433388  -20.278837415  -33.499969248   20.065741166
   -2.932153143   -2.827433388  -23.504678784  -27.766472411   22.016263731
   -2.827433388   -2.827433388  -26.041440800  -20.486202531   23.782515418
   -2.722713633   -2.827433388  -27.764173403  -12.281530241   25.419051062
   -2.617993878   -2.827433388  -28.595741637   -3.548382633   26.695517904
   -2.513274123   -2.827433388  -28.514275404    4.984748993   27.239256022
   -2.408554368   -2.827433388  -27.603529347   12.038830556   26.889615893
   -2.303834613   -2.827433388  -26.093604177   16.248905102   25.978613566
   -2.199114858   -2.827433388  -24.319915754   17.095012765   25.239356249
   -2.094395102   -2.827433388  -22.603027458   15.401051687   25.363200563
   -1.989675347   -2.827433388  -21.119270768   12.936952511   26.546969097
   -1.884955592   -2.827433388  -19.856638973   11.376972632   28.378875608
   -1.780235837   -2.827433388  -18.673463714   11.415587226   30.150650430
   -1.675516082   -2.827433388  -17.414357358   12.753236347   31.259219975
   -1.570796327   -2.827433388  -15.983210416   14.533658523   31.448250736
   -1.466076572   -2.827433388  -14.372067799   16.098353688   30.741292939
   -1.361356817   -2.827433388  -12.624836282   17.138321092   29.252975856
   -1.256637061   -2.827433388  -10.798952407   17.572270486   27.061563791
   -1.151917306   -2.827433388   -8.955921457   17.475827107   24.208903724
   -1.047197551   -2.827433388   -7.152277749   16.825120757   20.770370869
   -0.942477796   -2.827433388   -5.450992253   15.528440533   16.920121309
   -0.837758041   -2.827433388   -3.923314038   13.524882346   12.951219425
   -0.733038286   -2.827433388   -2.636911985   10.915462820    9.218235047
   -0.628318531   -2.827433388   -1.640734980    8.076287793    6.048690998
   -0.523598776   -2.827433388   -0.936606188    5.397784869    3.622914149
   -0.418879020   -2.827433388   -0.489524887    3.233898278    1.957484728
   -0.314159265   -2.827433388   -0.236826287    1.671721830    0.921024070
   -0.209439510   -2.827433388   -0.118658621    0.643801983    0.309200548
   -0.104719755   -2.827433388   -0.090353426   -0.104117587   -0.084168214
    0.000000000   -2.827433388   -0.141334032   -0.905183671   -0.430274582
    0.104719755   -2.827433388   -0.296537789   -2.186824905   -0.865224982
    0.209439510   -2.827433388   -0.629906036   -4.382192124   -1.487846337
    0.314159265   -2.827433388   -1.258021783   -7.844504641   -2.364580150
    0.418879020   -2.827433388   -2.315958128  -12.524936449   -3.519243954
    0.523598776   -2.827433388   -3.897138849  -17.631423260   -4.902151578
    0.628318531   -2.827433388   -5.967333865  -21.538441591   -6.379490428
    0.733038286   -2.827433388   -8.295450035  -22.235742437   -7.758852527
    0.837758041   -2.827433388  -10.459991288  -18.277623722   -8.843515448
    0.942477796   -2.827433388  -11.961674631   -9.748946790   -9.483057778
    1.047197551   -2.827433388  -12.407834327    1.430791448   -9.591477284
    1.151917306   -2.827433388  -11.676630672   12.199176143   -9.141099898
    1.256637061   -2.827433388   -9.968724740   19.698457548   -8.164702596
    1.361356817   -2.827433388   -7.717916161   22.479712720   -6.775334022
    1.466076572   -2.827433388   -5.414660497   20.891485904   -5.172217454
    1.570796327   -2.827433388   -3.438470878   16.560177751   -3.598921940
    1.675516082   -2.827433388   -1.973670342   11.424933992   -2.265779329
    1.780235837   -2.827433388   -1.022430375    6.926378910   -1.282325340
    1.884955592   -2.827433388   -0.478310500    3.696107245   -0.646991372
    1.989675347   -2.827433388   -0.205516646    1.688425293   -0.276811520
    2.094395102   -2.827433388   -0.094684440    0.496106133   -0.064802950
    2.199114858   -2.827433388   -0.086308100   -0.394917311    0.109919163
    2.303834613   -2.827433388   -0.181368570   -1.519316701    0.375186716
    2.408554368   -2.827433388   -0.434617215   -3.521290255    0.885310330
    2.513274123   -2.827433388   -0.967789488   -6.944837622    1.818834641
    2.617993878   -2.827433388   -1.952856898  -12.153671642    3.354711486
    2.722713633   -2.827433388   -3.571214378  -18.946300196    5.590464829
    2.827433388   -2.827433388   -5.944056437  -26.342753401    8.455652696
    2.932153143   -2.827433388   -9.054180347  -32.739471143   11.683958945
    3.036872898   -2.827433388  -12.708701350  -36.504717240   14.888323465

   -3.141592654   -2.722713633  -14.746233850  -34.032709703   17.318207634
   -3.036872898   -2.722713633  -18.192726388  -31.252339201   19.901946888
   -2.932153143   -2.722713633  -21.197978216  -25.768687927   22.153881999
   -2.827433388   -2.722713633  -23.531611808  -18.600317763   24.230484468
   -2.722713633   -2.722713633  -25.066996275  -10.639667960   26.117904342
   -2.617993878   -2.722713633  -25.756090672   -2.545620320   27.511845927
   -2.513274123   -2.722713633  -25.619579590    4.999392729   27.995224046
   -2.408554368   -2.722713633  -24.757898893   11.150085763   27.419417174
   -2.303834613   -2.722713633  -23.362368248   15.091791011   26.179201507
   -2.199114858   -2.722713633  -21.685963323   16.524704069   25.085422500
   -2.094395102   -2.722713633  -19.972331985   15.948157614   24.887515257
   -1.989675347   -2.722713633  -18.375764490   14.471709020   25.801815509
   -1.884955592   -2.722713633  -16.928645504   13.243765317   27.407912510
   -1.780235837   -2.722713633  -15.566615889   12.860376465   28.964071215
   -1.675516082   -2.722713633  -14.200382421   13.311800826   29.832673634
   -1.570796327   -2.722713633  -12.762720574   14.106707402   29.727187219
   -1.466076572   -2.722713633  -11.243536064   14.796121062   28.664323041
   -1.361356817   -2.722713633   -9.672882127   15.093707484   26.791201410
   -1.256637061   -2.722713633   -8.096605859   14.873438144   24.248316974
   -1.151917306   -2.722713633   -6.567423389   14.206079290   21.158115921
   -1.047197551   -2.722713633   -5.129815455   13.135696304   17.667859320
   -0.942477796   -2.722713633   -3.825930588   11.673580411   13.990937691
   -0.837758041   -2.722713633   -2.696624712    9.827862575   10.404921214
   -0.733038286   -2.722713633   -1.775713915    7.691462880    7.196009966
   -0.628318531   -2.722713633   -1.083151985    5.530091745    4.589673999
   -0.523598776   -2.722713633   -0.607181276    3.589847338    2.668377355
   -0.418879020   -2.722713633   -0.314604905    2.070806689    1.385480172
   -0.314159265   -2.722713633   -0.157918367    0.971649405    0.586569035
   -0.209439510   -2.722713633   -0.098193300    0.200716816    0.078194864
   -0.104719755   -2.722713633   -0.111346480   -0.471604470   -0.326126448
    0.000000000   -2.722713633   -0.203588393   -1.342886043   -0.775872174
    0.104719755   -2.722713633   -0.412940048   -2.793391204   -1.384109176
    0.209439510   -2.722713633   -0.821928510   -5.222115144   -2.214638373
    0.314159265   -2.722713633   -1.551544153   -8.939267607   -3.283347115
    0.418879020   -2.722713633   -2.735849854  -13.829368820   -4.546753604
    0.523598776   -2.722713633   -4.459574252  -19.022938801   -5.890920581
    0.628318531   -2.722713633   -6.672289575  -22.836279609   -7.145183729
    0.733038286   -2.722713633   -9.123111956  -23.253185561   -8.127956679
    0.837758041   -2.722713633  -11.373314337  -18.880144405   -8.705596616
    0.942477796   -2.722713633  -12.913521989   -9.878288885   -8.827595921
    1.047197551   -2.722713633  -13.348271681    1.774951041   -8.515079984
    1.151917306   -2.722713633  -12.557506216   12.984916345   -7.822079242
    1.256637061   -2.722713633  -10.746920395   20.858213094   -6.813008456
    1.361356817   -2.722713633   -8.360317306   23.886622118   -5.574696898
    1.466076572   -2.722713633   -5.904751098   22.359398921   -4.235824059
    1.570796327   -2.722713633   -3.780413069   17.890667743   -2.955021152
    1.675516082   -2.722713633   -2.190053863   12.476162291   -1.875615136
    1.780235837   -2.722713633   -1.145723479    7.651730743   -1.074447097
    1.884955592   -2.722713633   -0.541040703    4.138029352   -0.550859430
    1.989675347   -2.722713633   -0.232654635    1.935456896   -0.240912402
    2.094395102   -2.722713633   -0.101406844    0.654872999   -0.062862170
    2.199114858   -2.722713633   -0.076174932   -0.214042961    0.084984780
    2.303834613   -2.722713633   -0.145664071   -1.186737756    0.309439003
    2.408554368   -2.722713633   -0.349194103   -2.878568743    0.751563050
    2.513274123   -2.722713633   -0.790224491   -5.800772937    1.582518595
    2.617993878   -2.722713633   -1.621699103  -10.347701796    2.987561184
    2.722713633   -2.722713633   -3.013616628  -16.437574476    5.087701616
    2.827433388   -2.722713633   -5.092587154  -23.282041299    7.851085425
    2.932153143   -2.722713633   -7.867353182  -29.460211457   11.048989451
    3.036872898   -2.722713633  -11.184261696  -33.395956097   14.317581546

   -3.141592654   -2.617993878  -12.914848085  -31.060755750   17.734141378
   -3.036872898   -2.617993878  -16.072428491  -28.698651925   20.675639156
   -2.932153143   -2.617993878  -18.827132730  -23.515276184   23.196032619
   -2.827433388   -2.617993878  -20.936034387  -16.564447279   25.374393137
   -2.722713633   -2.617993878  -22.275152716   -8.978892054   27.182597575
   -2.617993878   -2.617993878  -22.826211135   -1.641175717   28.377255521
   -2.513274123   -2.617993878  -22.649289677    4.841314611   28.645587947
   -2.408554368   -2.617993878  -21.856811334   10.054083891   27.916900991
   -2.303834613   -2.617993878  -20.598730701   13.699119531   26.574823198
   -2.199114858   -2.617993878  -19.046878838   15.663952802   25.331135697
   -2.094395102   -2.617993878  -17.370945400   16.125342351   24.822327812
   -1.989675347   -2.617993878  -15.704168158   15.569112829   25.223541093
   -1.884955592   -2.617993878  -14.120116378   14.645864070   26.177413430
   -1.780235837   -2.617993878  -12.627439790   13.855613409   27.051390834
   -1.675516082   -2.617993878  -11.199780703   13.447352181   27.299832582
   -1.570796327   -2.617993878   -9.798739067   13.276856489   26.669234414
   -1.466076572   -2.617993878   -8.412533994   13.118835537   25.177726922
   -1.361356817   -2.617993878   -7.054832789   12.738426117   22.989998353
   -1.256637061   -2.617993878   -5.754602522   11.991759595   20.285364337
   -1.151917306   -2.617993878   -4.549006631   10.941091216   17.234578335
   -1.047197551   -2.617993878   -3.465647236    9.669913865   14.006080194
   -0.942477796   -2.617993878   -2.524839250    8.244367603   10.795135074
   -0.837758041   -2.617993878   -1.741313835    6.695745286    7.815175439
   -0.733038286   -2.617993878   -1.123409628    5.077475746    5.261950138
   -0.628318531   -2.617993878   -0.672432234    3.543636152    3.266052242
   -0.523598776   -2.617993878   -0.371847423    2.221891179    1.839818523
   -0.418879020   -2.617993878   -0.195355018    1.198401870    0.902562216
   -0.314159265   -2.617993878   -0.111902870    0.418581396    0.298038417
   -0.209439510   -2.617993878   -0.101933248   -0.220918069   -0.148660157
   -0.104719755   -2.617993878   -0.159912392   -0.922926854   -0.604976935
    0.000000000   -2.617993878   -0.306721929   -1.948260329   -1.201732563
    0.104719755   -2.617993878   -0.590945204   -3.622191510   -2.027099903
    0.209439510   -2.617993878   -1.099669190   -6.292577382   -3.103403967
    0.314159265   -2.617993878   -1.952483342  -10.207175746   -4.386769950
    0.418879020   -2.617993878   -3.275331419  -15.183524576   -5.765900417
    0.523598776   -2.617993878   -5.138339356  -20.298682626   -7.078710424
    0.628318531   -2.617993878   -7.472621285  -23.853874721   -8.148412813
    0.733038286   -2.617993878  -10.010024406  -23.871554392   -8.831346341
    0.837758041   -2.617993878  -12.301023442  -19.038198896   -9.055234575
    0.942477796   -2.617993878  -13.834289696   -9.596245185   -8.827490023
    1.047197551   -2.617993878  -14.219275426    2.430667604   -8.211234783
    1.151917306   -2.617993878  -13.343622699   13.937639187   -7.291254092
    1.256637061   -2.617993878  -11.421189913   22.026876470   -6.156745850
    1.361356817   -2.617993878   -8.905249967   25.168346126   -4.905969165
    1.466076572   -2.617993878   -6.315179512   23.623258676   -3.653102212
    1.570796327   -2.617993878   -4.065306168   19.003028045   -2.516071115
    1.675516082   -2.617993878   -2.370661297   13.345188968   -1.589338064
    1.780235837   -2.617993878   -1.249403053    8.251062256   -0.912739798
    1.884955592   -2.617993878   -0.594488710    4.506006757   -0.472658779
    1.989675347   -2.617993878   -0.256269850    2.142977245   -0.210999820
    2.094395102   -2.617993878   -0.107864393    0.789994852   -0.060330965
    2.199114858   -2.617993878   -0.068270157   -0.061467709    0.066957038
    2.303834613   -2.617993878   -0.115947668   -0.900251727    0.260349834
    2.408554368   -2.617993878   -0.275930631   -2.308619923    0.651937648
    2.513274123   -2.617993878   -0.633904277   -4.755711956    1.410287214
    2.617993878   -2.617993878   -1.322780648   -8.648124578    2.732997406
    2.722713633   -2.617993878   -2.498281125  -14.005719586    4.772281678
    2.827433388   -2.617993878   -4.287861353  -20.222974097    7.545072544
    2.932153143   -2.617993878   -6.721976716  -26.074949916   10.866750722
    3.036872898   -2.617993878   -9.684305437  -30.072059887   14.387785331

   -3.141592654   -2.513274123  -11.024186693  -27.687612140   18.244157555
   -3.036872898   -2.513274123  -13.853471976  -25.816610474   21.551366201
   -2.932153143   -2.513274123  -16.332563942  -21.127127654   24.273937642
   -2.827433388   -2.513274123  -18.215402244  -14.637076994   26.391263650
   -2.722713633   -2.513274123  -19.380075053   -7.606835822   27.894807644
   -2.617993878   -2.513274123  -19.826299566   -1.053079238   28.691567609
   -2.513274123   -2.513274123  -19.636660065    4.489914572   28.671647650
   -2.408554368   -2.513274123  -18.924775892    8.927235103   27.883874554
   -2.303834613   -2.513274123  -17.803314508   12.323525681   26.649139241
   -2.199114858   -2.513274123  -16.380320846   14.671901674   25.461203725
   -2.094395102   -2.513274123  -14.770274886   15.882853209   24.727107864
   -1.989675347   -2.513274123  -13.092536464   15.970312973   24.533368703
   -1.884955592   -2.513274123  -11.453116259   15.213711922   24.622560266
   -1.780235837   -2.513274123   -9.916953846   14.046272937   24.562374893
   -1.675516082   -2.513274123   -8.505835400   12.909421975   23.988860529
   -1.570796327   -2.513274123   -7.203592532   11.933126375   22.737313864
   -1.466076572   -2.513274123   -5.995780785   11.091124222   20.841590888
   -1.361356817   -2.513274123   -4.878570446   10.211329334   18.467481079
   -1.256637061   -2.513274123   -3.861516189    9.150664965   15.800355024
   -1.151917306   -2.513274123   -2.963121081    7.947676085   13.019391478
   -1.047197551   -2.513274123   -2.194185784    6.689041278   10.271902333
   -0.942477796   -2.513274123   -1.557260606    5.449461603    7.698780049
   -0.837758041   -2.513274123   -1.049216279    4.256161428    5.426979802
   -0.733038286   -2.513274123   -0.662825223    3.119402660    3.559521280
   -0.628318531   -2.513274123   -0.389952731    2.103418838    2.149297851
   -0.523598776   -2.513274123   -0.215194994    1.250380766    1.166017906
   -0.418879020   -2.513274123   -0.121367191    0.568145397    0.519008727
   -0.314159265   -2.513274123   -0.093163181   -0.029465123    0.065347833
   -0.209439510   -2.513274123   -0.128187638   -0.654479098   -0.347441845
   -0.104719755   -2.513274123   -0.237525778   -1.485994871   -0.869203392
    0.000000000   -2.513274123   -0.454911386   -2.744823860   -1.614505712
    0.104719755   -2.513274123   -0.836858256   -4.689781912   -2.646613300
    0.209439510   -2.513274123   -1.470513699   -7.596111523   -3.944737608
    0.314159265   -2.513274123   -2.467582882  -11.633272708   -5.402949641
    0.418879020   -2.513274123   -3.938933775  -16.562579664   -6.846144793
    0.523598776   -2.513274123   -5.935789763  -21.446787792   -8.077301203
    0.628318531   -2.513274123   -8.371447754  -24.622343646   -8.934820596
    0.733038286   -2.513274123  -10.965705420  -24.182750327   -9.333886262
    0.837758041   -2.513274123  -13.265042767  -18.891754875   -9.271646828
    0.942477796   -2.513274123  -14.761251722   -9.046979863   -8.800690281
